article_url	source_text	target_text	subset	pair_id
https://edition.cnn.com/2026/02/01/politics/maine-senate-mills-platner-collins-age	“How are you and your campaign going to push back against the argument that you are too old?” the voter asked.		training	CNN_0809
https://edition.cnn.com/2026/02/01/politics/maine-senate-mills-platner-collins-age	“Damn!” Mills remarked with a chuckle before later saying: “The times are too urgent, too dangerous not to send the best person we have, the most tested candidate.” Democratic leaders in Washington were thrilled when Mills, 78, entered the Senate race last fall, seeing the two-term governor as the type of battle-tested candidate who could finally unseat Collins and give their party a shot at the majority.		training	CNN_0810
https://edition.cnn.com/2026/02/01/politics/maine-senate-mills-platner-collins-age	But Mills is confronting a persistent problem: Graham Platner, an oyster farmer and political newcomer just over half her age, is appealing to the hunger of many progressive voters eager for a new generation of insurgent Democrats particularly in the aftermath of Joe Biden’s presidency.		training	CNN_0811
https://edition.cnn.com/2026/02/01/politics/maine-senate-mills-platner-collins-age	Mills takes questions about her age head-on and reiterates that she would serve just one term if elected, given she’d be the oldest Senate freshman ever sworn into office if she wins in November.		training	CNN_0812
https://edition.cnn.com/2026/02/01/politics/maine-senate-mills-platner-collins-age	I’m not Joe Biden for God’s sake,” she told CNN in a recent interview.		training	CNN_0813
https://edition.cnn.com/2026/02/01/politics/maine-senate-mills-platner-collins-age	“I’m healthy, I’m me, I get stuff done.		training	CNN_0814
https://edition.cnn.com/2026/02/01/politics/maine-senate-mills-platner-collins-age	People see me at work every day, and they know what I can do.		training	CNN_0815
https://edition.cnn.com/2026/02/01/politics/maine-senate-mills-platner-collins-age	They know that I can deliver, and I have delivered,” she said after wrapping up a roundtable meeting with a handful of local health care professionals and business owners at a coffee shop in Portland.		training	CNN_0816
https://edition.cnn.com/2026/02/01/politics/maine-senate-mills-platner-collins-age	No other Senate Democratic primary encapsulates the ideological, tactical and generational divides still gripping the Democratic Party than here in Maine, which is a must-win for the party as it tries to win a net of four seats to take back the Senate.		training	CNN_0817
https://edition.cnn.com/2026/02/01/politics/maine-senate-mills-platner-collins-age	Whoever wins the Democratic primary will face a tough battle in November: The GOP-aligned Senate Leadership Fund already plans to spend at least $42 million to bolster Collins in the campaign’s final stretch.		training	CNN_0818
https://edition.cnn.com/2026/02/01/politics/maine-senate-mills-platner-collins-age	Polling in the race so far has been scarce ahead of the June 9 primary.		training	CNN_0819
https://edition.cnn.com/2026/02/01/politics/maine-senate-mills-platner-collins-age	Platner, who is backed by independent Vermont Sen.		training	CNN_0820
https://edition.cnn.com/2026/02/01/politics/maine-senate-mills-platner-collins-age	Bernie Sanders, has held 34 town halls across the state, according to his campaign.		training	CNN_0821
https://edition.cnn.com/2026/02/01/politics/maine-senate-mills-platner-collins-age	Mills has opted for smaller roundtables that her campaign dubs “candid conversations” with voters.		training	CNN_0822
https://edition.cnn.com/2026/02/01/politics/maine-senate-mills-platner-collins-age	Asked about Platner’s large crowds, Mills said, “He has energy, but you also have to have positions that are backed up by knowledge and experience and what you’re going to do and how you’re gonna do it.		training	CNN_0823
https://edition.cnn.com/2026/02/01/politics/maine-senate-mills-platner-collins-age	… It’s easy to talk the talk.		training	CNN_0824
https://edition.cnn.com/2026/02/01/politics/maine-senate-mills-platner-collins-age	It’s a lot harder to walk the walk, and I’ve walked the walk.” In his own interview with CNN, Platner, 41, called Mills’ comment “ironic,” citing policies he’s rolled out and his push to use “political power that I think is necessary to bring about that kind of policy change.		training	CNN_0825
https://edition.cnn.com/2026/02/01/politics/maine-senate-mills-platner-collins-age	I do not hear that from the governor.” There are sharp differences between the two.		training	CNN_0826
https://edition.cnn.com/2026/02/01/politics/maine-senate-mills-platner-collins-age	On several hot-button issues, Platner went further to the left, even saying that President Donald Trump should “absolutely” be impeached by the House and convicted by the Senate if Democrats take Congress in the fall.		training	CNN_0827
https://edition.cnn.com/2026/02/01/politics/maine-senate-mills-platner-collins-age	Platner says Chuck Schumer should be out as Democratic leader, while Mills says she’s undecided on that question.		training	CNN_0828
https://edition.cnn.com/2026/02/01/politics/maine-senate-mills-platner-collins-age	As Platner says tax hikes for the wealthy should pay for universal health care, Mills says such an idea is “too simplistic,” though she backs a similar health care system.		training	CNN_0829
https://edition.cnn.com/2026/02/01/politics/maine-senate-mills-platner-collins-age	Platner said US Immigration and Customs Enforcement should “absolutely” be abolished and that it “cannot be reformed,” while Mills would not go that far when asked three times whether ICE should be eliminated, saying there’s a “role for immigration enforcement under a new reformed immigration process” and “humane” laws.		training	CNN_0830
https://edition.cnn.com/2026/02/01/politics/maine-senate-mills-platner-collins-age	And asked whether Democrats should force a government shutdown over ICE, Platner said: “Absolutely … and not just over ICE.		training	CNN_0831
https://edition.cnn.com/2026/02/01/politics/maine-senate-mills-platner-collins-age	The Democratic Party should be using all the leverage it has to fight back against the array of absurdities that are occurring.” Mills was more cautious on that question.		training	CNN_0832
https://edition.cnn.com/2026/02/01/politics/maine-senate-mills-platner-collins-age	“Congress has a number of tools at its disposal, and the first thing they could do is hold hearings,” Mills said.		training	CNN_0833
https://edition.cnn.com/2026/02/01/politics/maine-senate-mills-platner-collins-age	“If people like Susan Collins had the backbone to do it, she could do it.” After the killing of Alex Pretti, Mills reiterated her calls that Congress should “cut off any further funding for ICE” as she demanded a meeting with Trump, called for ICE agents to leave her state and said the Senate should reject Homeland Security Department funding unless there are major changes.		training	CNN_0834
https://edition.cnn.com/2026/02/01/politics/maine-senate-mills-platner-collins-age	CNN’s interview with Mills took place before ICE agents launched an operation in her state.		training	CNN_0835
https://edition.cnn.com/2026/02/01/politics/maine-senate-mills-platner-collins-age	Mills mostly focuses on Collins, as she did in appearing before supporters last month, making scant references to Platner and not calling him out by name.		training	CNN_0836
https://edition.cnn.com/2026/02/01/politics/maine-senate-mills-platner-collins-age	But she did seem to reference one controversy surrounding Platner.		training	CNN_0837
https://edition.cnn.com/2026/02/01/politics/maine-senate-mills-platner-collins-age	“My life is an open book,” Mills told the gathering.		training	CNN_0838
https://edition.cnn.com/2026/02/01/politics/maine-senate-mills-platner-collins-age	“I don’t have any tattoos.		training	CNN_0839
https://edition.cnn.com/2026/02/01/politics/maine-senate-mills-platner-collins-age	Trust me on that.” Reports surfaced in the fall of a tattoo Platner had on his chest with Nazi imagery and past social media posts in which he denigrated police, minimized sexual assault, questioned Black customers’ tips at restaurants and implied White rural voters can be racist and “stupid.” After CNN and other news organizations revealed the posts, Platner apologized, contending they came at a different time in his life after serving in combat.		training	CNN_0840
https://edition.cnn.com/2026/02/01/politics/maine-senate-mills-platner-collins-age	And he pleaded ignorance about the origins of the skull-and-crossbones tattoo he got in 2007 in Croatia while he was out drinking with his fellow Marines.		training	CNN_0841
https://edition.cnn.com/2026/02/01/politics/maine-senate-mills-platner-collins-age	He announced in October that he had the tattoo covered.		training	CNN_0842
https://edition.cnn.com/2026/02/01/politics/maine-senate-mills-platner-collins-age	Platner argues the controversies are baked in with Maine voters and haven’t “turned anyone off.” He’s noted that he’s been speaking about the controversy publicly in media interviews and argued he’d be able to withstand GOP attack ads.		training	CNN_0843
